i_id_c,popularity,loudness,danceability,energy,key,speechiness,acousticness,instrumentalness,valence,tempo,general_genre_id,duration,F0final_sma_amean,F0final_sma_stddev,audspec_lengthL1norm_sma_stddev,pcm_RMSenergy_sma_stddev,pcm_fftMag_psySharpness_sma_amean,pcm_fftMag_psySharpness_sma_stddev,pcm_zcr_sma_amean,pcm_zcr_sma_stddev,general_genre,music,singer
306.0,24.0,-7.108,0.145,0.5,7.0,0.0318,0.0503,0.895,0.0612,86.67200000000004,1,587146.0,132.48433,83.98946,1.6867427,0.06794126,0.6417356,0.45593745,0.051213954,0.05590851,other,Hafsól,Sigur Rós
388.0,29.0,-5.283,0.446,0.7240000000000001,0.0,0.032,0.0393,0.0,0.499,169.06900000000005,3,260253.0,182.433,140.12517,1.6074826,0.088312075,0.9911724,0.74822986,0.08875184,0.066729434,rock,Under Control,Parachute
619.0,10.0,-20.361,0.449,0.0221,10.0,0.0686,0.99,0.561,0.0862,177.521,2,286426.0,167.56673,109.79474,1.328675,0.08418112,0.53344715,0.44463515,0.0421763359999999,0.04297258,jazz,Crepuscule With Nellie,"Thelonious Monk,Thelonious Monk Septet"
840.0,15.0,-5.323,0.75,0.8909999999999999,9.0,0.0518,0.000938,0.102,0.96,129.02200000000002,8,393293.0,150.58937,126.94709,1.469624,0.11357,1.0563701,0.91367996,0.08939647,0.06543681,electronic,B-b-b-baby,The Disco Boys
263.0,64.0,-7.051,0.645,0.984,4.0,0.0508,0.1639999999999999,0.00701,0.5529999999999999,144.954,1,176453.0,107.573616,66.521355,1.175726,0.10904263,0.7930986999999999,0.97877014,0.08257127,0.12321659,other,All I Ever Wanted,Basshunter
694.0,44.0,-5.609,0.401,0.871,7.0,0.0524,7.37e-06,0.000124,0.3720000000000001,165.02,3,267173.0,74.19434,30.72405,1.3053093999999998,0.07314916,0.61415225,0.40857306,0.065015,0.059564892,rock,Burn,Three Days Grace
259.0,57.0,-8.832,0.515,0.903,0.0,0.0443,0.0139999999999999,0.0218,0.927,116.44,3,232720.0,154.24315,101.40665,0.8787560999999999,0.044001542,0.75330484,0.38214526,0.06707747,0.038471356,rock,Little Miss Can't Be Wrong,Spin Doctors
27.0,44.0,-8.052,0.473,0.748,0.0,0.0381,0.00411,0.889,0.352,150.048,1,229866.0,98.88441,74.5711,2.2658644,0.11848574,0.67656714,0.5830426,0.06393281,0.06642356,other,Just Like You Imagined,Nine Inch Nails
555.0,67.0,-17.282,0.6679999999999999,0.081,0.0,0.0366,0.983,0.42,0.0925,114.358,0,160093.0,94.83761,51.82916,1.0854793,0.08109932,0.3754609,0.22783779,0.026929552,0.071084455,indie,Blood Bank,Bon Iver
403.0,47.0,-12.68,0.5870000000000001,0.414,9.0,0.0296,0.7290000000000001,0.000123,0.4970000000000001,124.016,1,160413.0,118.0699,80.55385600000001,0.52003914,0.029410325,0.53682864,0.49247745,0.047129154,0.03899184,other,A Summer Song,Chad & Jeremy
881.0,53.0,-12.525,0.792,0.256,8.0,0.191,0.2289999999999999,0.5479999999999999,0.563,87.774,1,177000.0,96.644585,88.851074,1.2445647,0.06945408,0.53408307,0.6990126,0.048756327,0.060682546,other,Train To Skaville,The Ethiopians
356.0,56.0,-9.334,0.664,0.644,7.0,0.0352,0.531,0.6609999999999999,0.6459999999999999,79.52600000000002,8,298373.0,103.87037,64.454094,0.8393947,0.06611943,0.46889478,0.49167794,0.038564406,0.044446833,electronic,Midnight In A Perfect World,DJ Shadow
124.0,49.0,-11.209,0.11,0.616,9.0,0.0837,0.0741,0.303,0.124,68.482,5,161053.0,178.02173,132.27576000000002,1.3956063,0.07387163,0.99134785,0.9159765,0.089152984,0.12018775,metal,The Ecstasy Of Gold,Metallica
16.0,20.0,-9.148,0.667,0.415,4.0,0.0416,0.289,0.0,0.638,111.883,1,248424.0,133.1807,77.56076999999999,1.3070127,0.06764803,0.50498044,0.41712883,0.049331687,0.09701635,other,Me Voy,Andrés Cepeda
609.0,42.0,-6.4579999999999975,0.397,0.82,4.0,0.0366,0.000273,0.000236,0.201,144.877,3,329893.0,94.884705,50.738773,1.7340759,0.08727461,0.77752036,0.4707255999999999,0.07735291,0.042960174,rock,Pity For A Dime,Creed
437.0,52.0,-4.565,0.583,0.8909999999999999,9.0,0.0345,0.00088,0.0001629999999999,0.8140000000000001,136.79399999999998,6,229266.0,130.46097,110.58429,0.9690291,0.05148554,1.1045526,0.6589713,0.10958619,0.053439796,pop,She Bop,Cyndi Lauper
237.0,39.0,-9.915,0.58,0.942,9.0,0.157,0.0326,0.0323,0.113,149.963,1,328810.0,127.47699,114.51887,1.054771,0.09373776,1.7377942,1.6828026000000005,0.14463456,0.121640064,other,The Power Of The Mind,Headhunterz
495.0,31.0,-9.011,0.382,0.4539999999999999,8.0,0.0292,0.472,2.39e-05,0.1939999999999999,80.283,12,220600.0,150.36736000000002,97.65425,0.6970094,0.04243259,0.45127925,0.26369607,0.03695489,0.089321576,rnb,Three Times A Lady,Lionel Richie
545.0,71.0,-13.395,0.6759999999999999,0.695,11.0,0.0392,0.326,1.09e-05,0.691,114.93,1,236800.0,187.70636,119.70111,1.2618853,0.06356663,1.0730681,0.83567095,0.09453529,0.08396893,other,Relax,Frankie Goes To Hollywood
635.0,59.0,-5.859,0.204,0.898,4.0,0.0938,0.00505,0.0107,0.14,98.943,3,278066.0,170.75061000000002,147.73963999999998,1.6709051,0.090598844,0.81527686,0.40257233,0.07198837,0.03504192,rock,Tourniquet,Evanescence
774.0,19.0,-3.404,0.225,0.993,2.0,0.309,0.0194,0.0,0.0731,154.754,5,255139.0,155.64952,121.35199,1.9552035,0.109796815,0.88732225,0.6268813,0.08064015,0.0731612,metal,Dreams,We Came As Romans
685.0,56.0,-5.388,0.357,0.6779999999999999,0.0,0.0409999999999999,0.0371,0.0195,0.281,126.733,3,211120.0,87.94431999999999,55.663292000000006,1.4560587,0.061670244,0.6085941,0.53940684,0.06612475,0.08806126,rock,Can't Take My Eyes Off You,Muse
671.0,41.0,-4.067,0.358,0.985,4.0,0.198,2.28e-05,0.0,0.524,184.814,3,198600.0,125.79577,99.49029,1.2215705,0.077064954,0.8734959000000001,0.3792567999999999,0.08057162,0.0296895839999999,rock,Life Of A Salesman,Yellowcard
236.0,60.0,-9.731,0.6509999999999999,0.653,0.0,0.0545,0.365,0.000117,0.7290000000000001,164.912,3,164653.0,191.38693,126.5745,1.7532505,0.09916366,0.9989065,0.88422066,0.08948389,0.10339699,rock,Let My Love Open The Door,Pete Townshend
556.0,42.0,-6.143,0.7090000000000001,0.841,2.0,0.0519,0.19,0.000195,0.961,117.538,12,130986.0,145.66922,105.49502,1.5289632,0.08597811,0.80467767,0.94995445,0.07453596,0.11904465,rnb,Respect,Otis Redding
636.0,60.0,-8.214,0.721,0.85,9.0,0.0331,0.19,0.00386,0.873,142.082,3,274000.0,150.83731,112.15481,1.1043624,0.055684194,0.79383886,0.50291616,0.06724477,0.038514394,rock,Nubes,Caifanes
464.0,34.0,-6.922999999999999,0.541,0.78,5.0,0.0308,0.000117,4.05e-06,0.5529999999999999,120.85,0,283120.0,121.91225,90.73417,0.9956536,0.050376732,0.76571065,0.50795126,0.07451597,0.039676208,indie,The Zookeeper's Boy,Mew
851.0,67.0,-5.882999999999999,0.585,0.8420000000000001,9.0,0.0556,0.00242,0.00686,0.428,118.211,3,237039.0,90.65174,54.75105,1.652983,0.07653557,0.5782499,0.45255256,0.05600097,0.04977492,rock,Time Is Running Out,Muse
610.0,37.0,-6.767,0.442,0.8029999999999999,4.0,0.0382,0.00101,1.88e-05,0.145,124.945,5,185440.0,104.404396,99.763084,1.2055129999999998,0.0661669,0.61183625,0.4139481,0.058819182,0.053963915,metal,Sleepwalker,Nightwish
347.0,64.0,-5.756,0.7040000000000001,0.79,8.0,0.0432,0.1009999999999999,0.00657,0.933,167.81599999999997,4,257666.0,116.71629,87.83025,1.3702778,0.1053161,0.84143764,0.9082752,0.07559987,0.076329656,reggae,Sunshine Reggae,Laid Back
2.0,60.0,-4.689,0.555,0.925,1.0,0.0362,1.09e-05,0.000161,0.77,145.061,3,138106.0,94.614456,56.408863,1.4357386,0.0935429,0.9989934,1.0857683,0.106861584,0.14397146,rock,D Is For Dangerous,Arctic Monkeys
823.0,59.0,-11.428,0.416,0.178,11.0,0.031,0.912,0.000138,0.0699,139.969,3,220360.0,258.75427,110.57184,1.0825952,0.050406307,0.7671887,0.49865717,0.05154655,0.038163614,rock,Hello,Evanescence
732.0,28.0,-11.27,0.536,0.204,10.0,0.04,0.5379999999999999,0.0,0.0636,94.859,0,223586.0,141.10333,95.153305,1.2044042,0.062527336,0.44613206,0.35735726,0.034332547,0.0282959229999999,indie,Jade,Edward Sharpe & The Magnetic Zeros
64.0,42.0,-5.362,0.706,0.606,11.0,0.0386,0.000725,0.000358,0.897,102.0,0,196253.0,99.50159,64.42775,1.5834921999999998,0.11081177,0.80802995,0.6189899,0.08190054,0.050274186,indie,Consolation Prizes,Phoenix
890.0,48.0,-5.314,0.517,0.961,10.0,0.143,0.00033,0.321,0.159,104.747,5,225026.0,110.680725,73.70598000000001,1.7618824,0.09310197,0.82807297,0.33447587,0.074004866,0.026271775,metal,The Quiet Place ,In Flames
569.0,63.0,-11.624,0.618,0.588,2.0,0.0735,0.0128,0.0266,0.768,86.90299999999998,12,146973.0,114.62683,93.02165,1.2047217,0.06331066,1.0494833,0.83032954,0.0963468,0.07034088,rnb,Land Of 1000 Dances,Wilson Pickett
548.0,70.0,-4.751,0.687,0.723,7.0,0.0709,0.122,0.0010199999999999,0.4320000000000001,76.0,6,448573.0,146.53194,102.069626,1.2916261,0.1089791059999999,0.66166973,0.63508254,0.05370631,0.04764833,pop,What Goes Around...comes Around,Justin Timberlake
336.0,37.0,-3.518,0.616,0.835,9.0,0.0403,0.0102,0.0,0.575,110.032,6,207106.0,127.146996,99.57896,1.5543246000000002,0.08627933,1.0046859,0.8727239,0.09508534,0.10176001,pop,Magic,Ladyhawke
186.0,42.0,-8.517999999999999,0.254,0.377,1.0,0.0299,0.677,2.56e-06,0.177,60.449,3,201026.0,117.33852,52.09392,1.0116411,0.054984465,0.55912936,0.45479575,0.044954423,0.0375199,rock,Roadside,Rise Against
226.0,60.0,-9.654,0.644,0.487,6.0,0.034,0.0287,0.0166,0.467,125.528,11,189906.0,99.23039,95.75682,1.1018883999999998,0.13177186,0.37811542,0.38415036,0.0433029979999999,0.1064063999999999,hip-hop,Streetlights,Kanye West
662.0,79.0,-5.745,0.759,0.6990000000000001,0.0,0.0307,0.2019999999999999,0.000131,0.907,92.96,6,211066.0,187.39253,116.99685,1.6839318,0.093683094,1.155673,1.1413169,0.10145227,0.10996942,pop,...baby One More Time,Britney Spears
944.0,41.0,-11.271,0.684,0.476,1.0,0.0484,0.142,0.00412,0.2769999999999999,92.024,1,296666.0,142.18253,109.25224,1.1936096,0.062028997,0.60210335,0.8442091,0.053267535,0.091628015,other,I Don't Know,Lisa Hannigan
996.0,20.0,-27.733,0.304,0.148,4.0,0.038,0.964,0.917,0.0797,82.302,1,117000.0,89.0497,35.447544,0.39537707,0.053767882,0.3407369,0.41445673,0.019683385,0.050926108,other,P Is For Piano ,Massive Attack
167.0,19.0,-8.94,0.826,0.69,11.0,0.13,0.581,0.000152,0.9,97.987,1,293493.0,164.72952,91.0677,1.4234011,0.10643077,0.9121217,1.038555,0.079989836,0.10067488,other,Pa Una Isla,Bebe
611.0,4.0,-4.303,0.677,0.83,2.0,0.0289999999999999,0.29,0.0012699999999999,0.8,119.984,1,203933.0,147.11043999999998,107.867714,1.1413976,0.06370175,0.7947113,0.41353035,0.07186536,0.056988183,other,Gustos Sencillos,Ariel Rot
193.0,61.0,-5.84,0.517,0.711,6.0,0.0627,0.000763,7.15e-06,0.5820000000000001,108.846,2,211336.0,125.28238,100.95212,1.3317289,0.09672423,0.6608258,0.7312960999999999,0.059089586,0.060842466,jazz,Tighten Up,The Black Keys
788.0,36.0,-8.776,0.5379999999999999,0.491,9.0,0.0275,0.143,0.879,0.0939,127.018,0,240266.0,88.77991999999999,82.55322,1.1754556,0.09738976,0.3790037,0.6569242,0.03362869,0.086964086,indie,Alabaster,Foals
878.0,23.0,-11.085,0.655,0.452,6.0,0.0309,0.00974,0.927,0.508,134.93,5,221733.0,169.40889,117.57875,1.2991608,0.052151702,0.81682456,0.41835266,0.077080235,0.09251619,metal,Enter Sandman,Apocalyptica
299.0,28.0,-5.627999999999999,0.478,0.917,11.0,0.105,0.00251,0.0,0.5579999999999999,160.05100000000004,3,198946.0,136.16646,97.93385,1.2979418,0.06226779,1.0416363000000002,0.79774797,0.0979942,0.0816922259999999,rock,Phone Call,Forever The Sickest Kids
518.0,28.0,-5.056,0.286,0.644,9.0,0.0368,0.171,0.00126,0.0396,113.878,3,293200.0,146.66652,97.338806,1.9054462,0.098328285,0.6369906999999999,0.35500133,0.052102838,0.03125079,rock,Mind's Eye,Wolfmother
661.0,13.0,-17.369,0.754,0.537,6.0,0.0522,0.0154,0.903,0.517,107.057,8,390960.0,99.92103,75.52613000000001,0.5078311,0.05724574,0.6012765,0.76637566,0.060556922,0.05681459,electronic,Cut,Fluke
212.0,15.0,-6.0710000000000015,0.2789999999999999,0.8370000000000001,10.0,0.0419,9.89e-05,0.918,0.457,105.013,8,313026.0,114.22866,114.09907,1.1491936000000005,0.083225675,1.0728108,0.9435976,0.10403614,0.114352584,electronic,Carpates,Justice
442.0,63.0,-9.66,0.628,0.5,6.0,0.0268,0.44,0.0,0.68,124.932,10,147026.0,125.079834,71.12517,1.1988511999999998,0.09799773,0.5726098000000001,0.6401049,0.0605432059999999,0.12765808,country,White Winter Hymnal,Fleet Foxes
999.0,39.0,-5.1370000000000005,0.73,0.8909999999999999,0.0,0.0532,0.0879,0.000304,0.64,127.636,3,211680.0,220.22829,105.05481,0.37139973,0.019234171,0.7507235999999999,0.17482297,0.055579334,0.0134465119999999,rock,Danza Rota,Soda Stereo
254.0,46.0,-4.17,0.5539999999999999,0.855,9.0,0.0351,0.0664,0.000178,0.835,130.092,0,187320.0,141.88159,96.10284,1.1662008,0.0675335,0.85839915,0.4597081,0.08034374,0.037981275,indie,Big Sur,The Thrills
367.0,29.0,-16.489,0.7959999999999999,0.412,1.0,0.114,0.0133,0.914,0.0612,121.991,8,476882.0,66.631714,28.241339,0.6133656,0.12357317,0.13965279,0.41957638,0.011331393,0.058562838,electronic,Chameleon,Trentemøller
138.0,38.0,-9.992,0.411,0.623,2.0,0.0285,0.4320000000000001,0.000156,0.415,84.95299999999997,1,269000.0,161.66696000000002,72.45643000000001,0.8845238999999999,0.05270202,0.91314405,0.8236959,0.08460099,0.06701906,other,You Had Me At Hello,A Day To Remember
644.0,27.0,-10.008,0.752,0.52,2.0,0.1369999999999999,0.441,0.00564,0.665,89.016,1,215733.0,100.28086,84.409805,1.0705132,0.07489219,0.5145139,0.8055958000000001,0.04723695,0.10385857,other,Este Amor,"Federico Aubele,Natalia Clavier"
726.0,27.0,-10.826,0.47,0.351,7.0,0.0265,0.8,0.0,0.298,85.23,10,191133.0,118.99608,64.680565,0.9751915,0.064445086,0.41276914,0.5198528,0.030467615,0.0603163129999999,country,Kid,Amos Lee
764.0,28.0,-18.188,0.413,0.127,11.0,0.0351,0.823,0.0356,0.13,100.489,6,313666.0,119.65723,94.95701,0.69184494,0.04773709,0.3491858,0.35492676,0.0300650879999999,0.07995507,pop,Books Written For Girls,Camera Obscura
968.0,2.0,-11.122,0.667,0.521,9.0,0.0444,0.6990000000000001,0.0146,0.523,153.957,1,257160.0,100.89525,106.48676,0.93371445,0.09230828,0.34912404,0.5306387,0.036169056,0.06609131,other,It Could Be Sweet,Portishead
30.0,52.0,-5.638999999999999,0.727,0.845,3.0,0.0825,0.0237,2.42e-06,0.4370000000000001,126.955,1,283125.0,146.39903,140.61258,1.535797,0.07243104,1.1923645,0.8592824,0.1099259559999999,0.08179117,other,Temptation ,Heaven 17
443.0,5.0,-7.085,0.622,0.713,4.0,0.0279999999999999,0.00649,0.0318,0.642,96.257,9,246400.0,91.004295,64.98640999999999,1.2264687,0.06163174,0.65467834,0.47306973,0.06757129,0.053551912,alternative,Mise En Bouche,Prohom
653.0,56.0,-7.4289999999999985,0.85,0.797,10.0,0.136,0.0964,8.38e-06,0.63,99.615,11,260306.0,123.980095,103.80413,1.2814791,0.09582187,0.7550465000000001,0.6480167,0.07509411,0.064571224,hip-hop,Mistadobalina,Del Tha Funkee Homosapien
957.0,21.0,-12.354,0.36,0.851,2.0,0.0559999999999999,0.235,4.74e-05,0.6679999999999999,141.57399999999996,1,251133.0,179.33366,97.05377,1.0371573,0.037601437,0.9561518,0.7854481,0.08061413,0.08822324,other,Ironmasters,The Men They Couldn't Hang
181.0,55.0,-8.88,0.6609999999999999,0.662,4.0,0.0931,0.255,0.0,0.825,87.119,9,176720.0,113.937515,61.758183,1.5115354,0.06488719,0.84642965,0.95548445,0.07665592,0.0988779,alternative,Kiss Off,Violent Femmes
525.0,27.0,-6.002999999999999,0.348,0.758,11.0,0.0472,0.245,5.72e-06,0.252,129.632,10,215173.0,139.0623,97.79565,1.2796215,0.096037686,0.7016135,0.7310483,0.07259984,0.10386822,country,Stargaze,Xavier Rudd
475.0,44.0,-5.335,0.6459999999999999,0.759,2.0,0.0626,0.0118,0.828,0.354,104.992,8,269746.0,137.5967,107.115204,1.6965201,0.11140141,0.70374835,0.67805856,0.068312585,0.0878689,electronic,Lex,Ratatat
741.0,63.0,-10.211,0.66,0.711,5.0,0.0334,0.181,7.47e-06,0.726,109.328,6,227640.0,141.13535,109.94594,1.171211,0.0479625,0.8580357,0.49272767,0.08637719,0.086544394,pop,I Touch Myself,Divinyls
76.0,26.0,-6.714,0.433,0.682,11.0,0.0275,0.00198,0.00767,0.597,96.492,0,170040.0,122.22532,93.7956,1.4475724,0.06342175,0.79954535,0.9456424,0.08128261,0.12667502,indie,Three Hopeful Thoughts,Rilo Kiley
4.0,54.0,-2.219,0.387,0.862,9.0,0.0457,0.107,0.0,0.337,161.984,3,251626.0,135.19357,98.79087,1.4846643999999998,0.082602955,0.9770997,0.8585373,0.09034489,0.07284086,rock,It's Not Over,Daughtry
841.0,0.0,-16.581,0.635,0.439,7.0,0.0289999999999999,0.00246,0.00181,0.818,122.127,4,254666.0,104.10361,86.28097,1.0341715,0.058874764,0.7072354000000001,0.33701006,0.0884363059999999,0.12405789,reggae,Paraíso,La Ley
981.0,47.0,-3.189,0.69,0.875,1.0,0.081,0.00517,0.0,0.552,90.953,11,302586.0,171.10501000000002,109.71751,1.3667631000000002,0.09924217,0.8799962,0.742821,0.08012342,0.08210389,hip-hop,Taking My Ball,Eminem
100.0,61.0,-8.519,0.5820000000000001,0.371,0.0,0.0525,0.748,9.19e-05,0.604,200.085,6,225105.0,160.06361,94.93015,1.3160641000000002,0.08994999,0.6837588000000001,0.71624386,0.053364746,0.0678419,pop,New Soul,Yael Naïm
419.0,54.0,-9.674,0.6,0.4320000000000001,4.0,0.0499,0.191,0.0462,0.275,71.975,8,236960.0,81.892944,40.626144,0.96419436,0.10826421,0.40214798,0.6338834,0.040557366,0.07247056,electronic,Until The Morning,Thievery Corporation
681.0,31.0,-3.367,0.607,0.941,7.0,0.0297,0.0004799999999999,0.0016699999999999,0.625,135.03799999999998,3,223000.0,93.67378,61.156216,1.5958978,0.09796613,0.83469445,0.99997824,0.07589171,0.07357286,rock,Fast Cars,U2
103.0,71.0,-9.098,0.742,0.5329999999999999,0.0,0.0288,0.4589999999999999,0.148,0.391,97.395,1,329146.0,127.20182,93.66804,1.1542261,0.0586779,0.6746489,0.6553973000000001,0.061760813,0.077460095,other,True,Spandau Ballet
989.0,66.0,-7.291,0.539,0.7020000000000001,6.0,0.0436,0.00245,2.37e-05,0.206,118.106,0,301866.0,110.743515,85.64092,1.750327,0.1061758,0.59712696,0.35871303,0.0529893259999999,0.032109167,indie,All These Things That I've Done,The Killers
784.0,30.0,-6.319,0.847,0.6779999999999999,1.0,0.182,0.267,0.0,0.84,109.964,11,186560.0,152.11761,103.77059,1.4674988000000002,0.1321445,0.9297315,1.0452529000000002,0.07471417,0.092461504,hip-hop,What It Look Like,Spank Rock
659.0,54.0,-2.99,0.42,0.995,8.0,0.0829,0.000229,8.13e-05,0.4270000000000001,105.605,3,199213.0,113.98501,69.58142,1.3376633,0.076917835,0.8736471,0.4637002999999999,0.08054872,0.03640263,rock,Injection,Rise Against
71.0,76.0,-4.92,0.643,0.802,6.0,0.0227,0.0299,0.0,0.53,95.99,1,270333.0,176.24936,169.9108,1.1673213,0.064342916,1.2746845,0.8435845999999999,0.1231653,0.082951605,other,Nothing's Gonna Stop Us Now,Starship
348.0,39.0,-11.72,0.356,0.245,0.0,0.0353,0.946,1.57e-06,0.24,171.363,0,142320.0,212.2901,98.146645,1.1592718000000002,0.07000178,0.69887197,0.7977898,0.051487144,0.1086581,indie,The Penalty,Beirut
674.0,36.0,-4.977,0.456,0.988,9.0,0.0637,0.000266,7.55e-05,0.414,148.105,3,262120.0,107.5567,58.238075,0.91534716,0.06801868,0.8697481,0.49558797,0.08240853,0.0407656,rock,Rite Of Spring,Angels & Airwaves
539.0,36.0,-5.874,0.4579999999999999,0.938,7.0,0.119,0.000404,1.71e-06,0.295,168.976,3,213800.0,108.53804,82.51338,1.4103886,0.08931781,0.6808923000000001,0.43085903,0.064079955,0.04392835,rock,Remember Me,Hoobastank
43.0,35.0,-17.701,0.5720000000000001,0.0808,2.0,0.0357,0.8240000000000001,0.00243,0.2269999999999999,139.11700000000002,10,289533.0,126.1521,71.198746,0.9420801,0.067536585,0.3438973,0.28148592,0.024703601,0.055637047,country,We're All In This Together,Old Crow Medicine Show
872.0,30.0,-5.152,0.7020000000000001,0.868,6.0,0.505,0.563,0.0,0.573,73.02199999999998,11,210933.0,217.80464,137.12685,1.3991954,0.108543605,1.0809193,0.88640183,0.08800369,0.06449556,hip-hop,Oh Timbaland,Timbaland
206.0,63.0,-2.4290000000000003,0.8029999999999999,0.851,7.0,0.0357,0.00485,0.000358,0.8809999999999999,113.996,6,211080.0,134.54861,122.762245,1.6741077000000002,0.12868053,0.8189903000000001,0.7123823,0.077650495,0.0567958759999999,pop,Makes Me Wonder,Maroon 5
676.0,69.0,-2.407,0.414,0.936,2.0,0.0758,0.0013599999999999,0.0,0.74,170.229,6,242413.0,154.80992,136.25005,1.8615788,0.10476501,1.0474391,0.6179429,0.09443195,0.045093015,pop,My Happy Ending,Avril Lavigne
363.0,38.0,-6.924,0.518,0.569,4.0,0.0325,0.0263,0.654,0.3989999999999999,165.09400000000005,8,571000.0,91.23218,55.63974399999999,1.251694,0.10762832,0.4951644,0.5008943,0.049990926,0.043433037,electronic,Unspoken,Four Tet
22.0,72.0,-10.96,0.43,0.4629999999999999,2.0,0.0442,0.303,5.84e-05,0.66,93.405,3,271333.0,124.23248999999998,99.65548,1.2544571000000002,0.0512277629999999,0.64180416,0.52381796,0.06320662,0.07284071,rock,Me And Bobby Mcgee,Janis Joplin
974.0,75.0,-4.927,0.774,0.75,11.0,0.0412,0.00207,1.7800000000000002e-05,0.927,118.015,6,197986.0,93.71528,69.33736999999999,1.844378,0.090026625,1.0244780999999998,0.91217446,0.09669585,0.094440825,pop,Stacy's Mom,Fountains Of Wayne
285.0,37.0,-12.696,0.135,0.3229999999999999,2.0,0.0339,0.0742,0.647,0.0333,80.465,8,363574.0,187.04091,130.93254,0.8352774,0.0481472,0.5080893,0.25445592,0.026972577,0.019529002,electronic,Weather Storm,Craig Armstrong
81.0,34.0,-4.641,0.884,0.8009999999999999,8.0,0.3339999999999999,0.159,1.56e-06,0.802,88.43299999999998,11,228826.0,122.64831,90.310776,1.4112323999999998,0.124951184,0.49051252,0.59903044,0.041929785,0.062617384,hip-hop,Adrenaline Rush,Obie Trice
738.0,55.0,-11.967,0.8029999999999999,0.531,0.0,0.0348,0.7120000000000001,0.0,0.965,130.05,3,176266.0,112.76711,82.48651,0.9409666,0.055005062,0.64199966,0.6332321,0.07592763,0.12911046,rock,Only A Fool Would Say That,Steely Dan
889.0,65.0,-7.95,0.488,0.754,5.0,0.0381,0.00154,2.42e-05,0.664,88.369,12,197160.0,126.29784,103.364716,1.5565889,0.07828006,0.94283557,0.90061766,0.09314572,0.10640795,rnb,O-o-h Child,The Five Stairsteps
743.0,2.0,-16.208,0.6829999999999999,0.6809999999999999,7.0,0.0871,0.0070599999999999,0.0004089999999999,0.79,119.623,1,170032.0,119.00125,106.873955,0.8993453000000001,0.045095067,1.4424624,0.9442457,0.13458352,0.08078851,other,Eu Quero Alguém,Cazuza
564.0,25.0,-7.0070000000000014,0.7390000000000001,0.895,4.0,0.0456,0.0294,0.3829999999999999,0.687,110.369,1,222413.0,120.09093,95.271805,1.511915,0.09522904,0.8293994,0.74790865,0.06713588,0.056974694,other,Mandy,Ratatat
816.0,37.0,-6.309,0.6779999999999999,0.575,5.0,0.0347,0.415,0.0,0.662,124.038,2,219400.0,164.54153,100.66199,1.6940596999999995,0.10808962,0.72822505,0.5591919,0.059383195,0.051706225,jazz,I'm All Over It,Jamie Cullum
916.0,59.0,-15.126,0.396,0.295,4.0,0.0343,0.625,7.6e-05,0.187,155.531,10,248586.0,119.59054,46.73276,0.7035188,0.04754445,0.44432488,0.82510984,0.037308488,0.1119046,country,Streets Of London ,Ralph McTell
919.0,36.0,-13.6,0.501,0.1969999999999999,0.0,0.0313,0.835,0.119,0.209,144.785,0,225400.0,134.66885,60.964787,1.0061584,0.063250154,0.43867528,0.4710029999999999,0.03136133,0.061900627,indie,The Moon,Cat Power
523.0,74.0,-4.285,0.688,0.519,5.0,0.0283,0.064,0.0,0.318,116.714,12,255333.0,278.63574,169.81648,1.550795,0.09724299,1.0098714,0.7174923000000001,0.08382732,0.062711194,rnb,Love,Keyshia Cole
832.0,57.0,-7.062,0.579,0.493,4.0,0.0271,0.0168,0.0133,0.3670000000000001,88.17200000000004,9,295266.0,126.98587,113.8892,1.5388476,0.07668624,0.6665424,0.6874147,0.0595650859999999,0.081419155,alternative,Every Planet We Reach Is Dead,Gorillaz
850.0,50.0,-13.52,0.6609999999999999,0.645,4.0,0.0487,0.00895,0.0,0.93,136.69299999999998,3,204640.0,84.72502,34.0906,0.7394593,0.05817398,0.52602327,0.37939963,0.059285264,0.041685294,rock,Fins,Jimmy Buffett
9.0,56.0,-9.557,0.515,0.7929999999999999,1.0,0.034,0.8490000000000001,0.317,0.737,100.551,12,274400.0,175.88705,110.96278,0.9412995,0.05773156,0.7063060999999999,0.41232505,0.056765612,0.05752625,rnb,I Want You,Marvin Gaye
447.0,54.0,-5.885,0.579,0.972,9.0,0.095,0.0119,0.000265,0.159,130.086,8,212426.0,177.26805,174.0837,1.1612583,0.070268065,0.790076,0.47224846,0.07939461,0.07025948,electronic,Everybody's Free,Rozalla
211.0,42.0,-5.989,0.613,0.887,7.0,0.0263,0.0643,2.92e-05,0.76,132.834,3,200626.0,96.2837,49.918198,0.9026792,0.05610624,0.7489477,0.49652568,0.07868013,0.04003053,rock,Cold Day In The Sun,Foo Fighters
677.0,41.0,-9.773,0.449,0.359,11.0,0.0278,0.0178,0.536,0.0387,130.32399999999998,3,186533.0,71.563354,33.233505,1.3366018999999998,0.08012506,0.65496707,1.3055733,0.06671599,0.17855991,rock,Monkey 23,The Kills
354.0,36.0,-5.149,0.542,0.7609999999999999,1.0,0.037,0.0255,1.26e-05,0.268,147.553,0,243626.0,104.24095,65.1356,1.9399167,0.0777677,0.59015757,0.39665085,0.05131944,0.039747316,indie,Modern Way,Kaiser Chiefs
